@contest "The 2022 Hangzhou Normal U Summer Trials"
@contlen 240
@problems 11
@teams 330
@submissions 2141
@p A,Hello, ACMer!,20,0
@t 277,0,1,浙江农林大学 *zafu2
@t 278,0,1,浙江农林大学 *zafu3
@t 279,0,1,浙江农林大学 *zafu4
@t 280,0,1,浙江农林大学 *zafu5
@t 281,0,1,浙江工商大学 *汤英杰
@t 282,0,1,浙江工商大学 *田博宇
@t 283,0,1,浙江工商大学 *陈致远
@t 284,0,1,浙江工商大学 *俞飞洋
@t 285,0,1,浙江工商大学 *徐晨威
@t 286,0,1,浙江工商大学 *徐建奇
@t 287,0,1,浙江工商大学 *陈南君
@t 288,0,1,浙江工商大学 *韩帅彪
@t 289,0,1,浙江工商大学 *郭宇航
@t 290,0,1,浙江工商大学 *李嘉瑞
@t 291,0,1,浙江工商大学 *刘冠轩
@t 292,0,1,浙江工商大学 *王鑫
@t 293,0,1,浙江工商大学 *金尚志
@t 294,0,1,浙江工商大学 *李力超
@t 295,0,1,浙江工商大学 *何青峰
@t 296,0,1,浙江工商大学 *俞庄楠
@t 297,0,1,浙江工商大学 *蔡嘉生
@t 298,0,1,浙江工商大学 *陈恩赐
@t 299,0,1,浙江工商大学 *彭继威
@t 300,0,1,浙江工商大学 *张殷杰
@t 301,0,1,浙江工商大学 *占欣宇
@t 302,0,1,浙江工商大学 *毛予哲
@t 303,0,1,浙江工商大学 *杨奕纯
@t 304,0,1,浙大城市学院 *贾缤
@t 305,0,1,浙大城市学院 *吴宝俊
@t 306,0,1,浙大城市学院 *钟天宇
@t 307,0,1,浙大城市学院 *纪兵则
@t 308,0,1,浙大城市学院 *纪国强
@t 309,0,1,浙大城市学院 *余晔博
@t 310,0,1,浙大城市学院 *李时博
@t 311,0,1,浙大城市学院 *章晨榆
@t 312,0,1,浙大城市学院 *潘劲帆
@t 313,0,1,浙大城市学院 *周思盈
@t 314,0,1,浙大城市学院 *韩晨烨
@t 315,0,1,浙大城市学院 *陶重凯
@t 316,0,1,浙大城市学院 *楼晨
@t 317,0,1,浙大城市学院 *邱浩然
@t 318,0,1,浙大城市学院 *张博超
@t 319,0,1,浙大城市学院 *沈昕哲
@t 320,0,1,浙大城市学院 *方韬瑜
@t 321,0,1,浙大城市学院 *王磊
@t 322,0,1,浙大城市学院 *上官天韵
@t 323,0,1,浙大城市学院 *高翔历
@t 324,0,1,浙大城市学院 *宫辰烨
@t 325,0,1,浙大城市学院 *孙梓轩
@t 326,0,1,浙大城市学院 *杨宇轩
@t 327,0,1,浙大城市学院 *褚锦威
@t 328,0,1,浙大城市学院 *李悌超
@t 329,0,1,浙大城市学院 *张佳乐
@t 330,0,1,浙大城市学院 *胡致文
@s 308,A,1,60,RT
@s 258,A,1,120,OK
@s 326,A,1,120,OK
@s 325,A,1,120,OK
@s 288,A,1,120,OK
@s 230,A,1,120,OK
@s 224,A,1,120,RT
@s 207,A,1,120,RT
@s 313,A,1,120,OK
@s 282,A,1,120,OK
@s 184,A,1,120,RT
@s 289,A,1,120,OK
@s 311,A,1,120,OK
@s 205,A,1,120,OK
@s 247,A,1,120,RT
@s 229,A,1,120,RT
@s 200,A,1,120,OK
@s 273,A,1,180,OK
@s 224,A,2,180,WA
@s 321,A,1,180,OK
@s 330,A,1,180,OK
@s 256,A,1,180,OK
@s 193,A,1,180,RT
@s 199,A,1,180,RT
@s 175,A,1,180,OK
@s 310,A,1,180,WA
@s 219,A,1,180,RT
@s 308,A,2,180,OK
@s 228,A,1,180,OK
@s 212,A,1,180,RT
@s 220,A,1,180,OK
@s 315,A,1,180,OK
@s 181,A,1,180,RT
@s 314,A,1,180,OK
@s 204,A,1,180,RT
@s 316,A,1,180,OK
@s 284,A,1,180,OK
@s 231,A,1,180,WA
@s 269,A,1,180,RT
@s 281,A,1,180,RT
@s 236,A,1,180,OK
@s 248,A,1,180,OK
@s 317,A,1,180,OK
@s 170,A,1,180,OK
@s 285,A,1,180,OK
@s 192,A,1,180,RT
@s 327,A,1,180,WA
@s 218,A,1,180,RT
@s 322,A,1,180,RT
@s 166,A,1,180,RT
@s 176,A,1,180,OK
@s 201,A,1,240,OK
@s 304,A,1,240,RT
@s 283,A,1,240,OK
@s 193,A,2,240,RT
@s 169,A,1,240,RT
@s 299,A,1,240,OK
@s 215,A,1,240,OK
@s 312,A,1,240,OK
@s 179,A,1,240,RT
@s 253,A,1,240,OK
@s 197,A,1,240,OK
@s 180,A,1,240,RT
@s 272,A,1,240,RT
@s 174,A,1,240,OK
@s 319,A,1,240,OK
@s 184,A,2,240,OK
@s 281,A,2,240,OK
@s 246,A,1,240,RT
@s 244,A,1,240,OK
@s 229,A,2,240,OK
@s 208,A,1,240,OK
@s 213,A,1,240,OK
@s 182,A,1,240,RT
@s 177,A,1,240,RT
@s 240,A,1,240,WA
@s 173,A,1,240,OK
@s 206,A,1,240,OK
@s 320,A,1,240,WA
@s 185,A,1,240,OK
@s 193,A,3,300,OK
@s 218,A,2,300,OK
@s 296,A,1,300,RT
@s 219,A,2,300,RT
@s 304,A,2,300,RT
@s 238,A,1,300,WA
@s 231,A,2,300,OK
@s 179,A,2,300,WA
@s 169,A,2,300,OK
@s 243,A,1,300,CE
@s 226,A,1,300,RT
@s 224,A,3,300,OK
@s 297,A,1,300,OK
@s 240,A,2,300,OK
@s 267,A,1,300,OK
